file_name,cwe
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/BrokenCryptoHomeMade.java#L149,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeFive.java#L79,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeFour.java#L79,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeJSON.java#L81,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeOne.java#L77,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeSeven.java#L77,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeSevenGetToken.java#L95,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeSix.java#L79,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeSixGetToken.java#L90,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFive.java#L93,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFive.java#L96,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFive.java#L105,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFive.java#L111,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFive.java#L114,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFour.java#L100,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFour.java#L102,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFour.java#L112,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFour.java#L118,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetFour.java#L121,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetJSON.java#L78,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetJSON.java#L82,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetJSON.java#L89,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetJSON.java#L96,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetOne.java#L73,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetOne.java#L80,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetOne.java#L87,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSeven.java#L95,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSeven.java#L97,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSeven.java#L106,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSeven.java#L112,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSeven.java#L115,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSix.java#L101,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSix.java#L104,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSix.java#L113,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSix.java#L119,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetSix.java#L122,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetThree.java#L73,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetThree.java#L88,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetThree.java#L95,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetTwo.java#L73,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetTwo.java#L80,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTargetTwo.java#L87,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeThree.java#L79,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/CsrfChallengeTwo.java#L79,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObject1.java#L77,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObject2.java#L77,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankCurrentBalance.java#L71,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankLogin.java#L80,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankLogin.java#L82,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankRegistration.java#L71,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankRegistration.java#L73,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankTransfer.java#L77,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankTransfer.java#L79,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/DirectObjectBankTransfer.java#L81,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/NoSqlInjection1.java#L114,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/NoSqlInjection1.java#L132,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation1.java#L70,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation1.java#L72,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation1.java#L74,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation1.java#L76,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation2.java#L74,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation2.java#L76,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation2.java#L78,[93]
https://github.com/mariia10/sast-suit2/blob/8bbad14751bc4d0d1ead14f7d57691c75599487f/src/main/java/servlets/module/challenge/PoorValidation2.java#L80,[93]
